pdb_id,attach_atom_index,attach_atom_name,attach_element,num_attached_H,degree,sasa_A2,min_dist_to_protein_A,clash_margin_A,growability_geom_status,growability_status,cone_height_A,cone_height_clear_A,cone_height_total_A,cone_half_angle_deg,cone_tip_x,cone_tip_y,cone_tip_z,cone_dir_x,cone_dir_y,cone_dir_z,cone_status,cone_reason,cone_n_accept_dirs,topo_eccentricity,topo_diameter,topo_center_score,G_total_corr_kcal,Kd_fold_from_G_total,linkerability
3TT0,21,C22,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,21,0.380952381,,,Not accessible
3TT0,25,C26,C,1,3,2.812827106,2.6817517,-0.5182483,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,13,21,0.380952381,,,Not accessible
3TT0,26,C27,C,1,3,4.487714795,3.543615,0.34361506,ok,TRUE,2.2,2.2,4.4,45,-20.81395095,8.895605376,11.80973369,-0.906593242,-0.347402533,0.239583333,ok,,1,14,21,0.333333333,0.077894386,1.140504442,low rigidification
3TT0,28,C29,C,1,3,5.451207941,4.094762,0.8947618,ok,TRUE,1.8460191,2.7,4.546019,50,-22.03964001,9.830075268,15.94032874,-0.645930821,-0.352606771,0.677083333,ok,,1,14,21,0.333333333,0.094799461,1.173514573,low rigidification
3TT0,29,C30,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,21,0.380952381,,,Not accessible
3TT0,23,N24,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,21,0.476190476,,,Not accessible
3TT0,2,N3,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,21,0.238095238,,,Not accessible
3UE4,35,C01,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,19,19,0,,,Not accessible
3UE4,0,CAA,C,3,4,11.59847121,4.1016045,0.9016044,ok,TRUE,2.2,3.7,5.9,45,-2.387287496,15.12711894,-51.3885439,-0.40196133,-0.130912286,-0.90625,ok,,2,12,19,0.368421053,0.263440614,1.559923534,low rigidification
3UE4,14,CAO,C,3,4,44.32934947,5.3149037,2.1149037,ok,TRUE,0.69365734,2.2,2.8936574,72.5,-0.988800668,8.819566437,-59.71897903,0.631231705,-0.473110834,-0.614583333,ok,,3,19,19,0,0.069509918,1.124478416,low rigidification
3UE4,2,CAC,C,2,4,9.137548069,3.9034438,0.70344377,ok,TRUE,1.8460191,4.7,6.546019,50,-0.711320199,12.76662169,-53.50132833,0.423107479,-0.192399033,-0.885416667,ok,,1,14,19,0.263157895,0.428595466,2.061401828,low rigidification
3UE4,12,CAM,C,2,4,7.760257562,3.6153579,0.41535783,ok,TRUE,1.8460191,2.7,4.546019,50,1.47941361,11.37043766,-53.16851764,0.340760619,-0.523001566,-0.78125,ok,,1,13,19,0.315789474,0.094799461,1.173514573,low rigidification
3UE4,13,CAN,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,19,0.368421053,,,Not accessible
3UE4,15,CAP,C,2,4,6.124614625,5.3704543,2.1704543,ok,TRUE,1.0258769,2.2,3.2258768,65,-2.007913645,11.69169408,-56.26826538,0.142557192,0.020056758,-0.989583333,ok,,2,16,19,0.157894737,0.076023592,1.136908935,low rigidification
3UE4,16,CAQ,C,2,4,1.205559624,3.091331,-0.10866904,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,16,19,0.157894737,,,Not accessible
3UE4,17,CAR,C,2,4,35.77095657,6.8809133,3.6809132,ok,TRUE,1.0258769,2.2,3.2258768,65,-0.577308317,11.24416093,-58.54655964,0.855962612,-0.25826085,-0.447916667,ok,,2,17,19,0.105263158,0.076023592,1.136908935,low rigidification
3UE4,18,CAS,C,2,4,39.50441566,5.254282,2.054282,ok,TRUE,1.0258769,2.2,3.2258768,65,0.7985162,7.640240416,-56.81102231,0.631231705,-0.473110834,-0.614583333,ok,,2,17,19,0.105263158,0.076023592,1.136908935,low rigidification
3UE4,7,CAH,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,19,0.315789474,,,Not accessible
3UE4,8,CAI,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,17,19,0.105263158,,,Not accessible
3UE4,9,CAJ,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,19,0.157894737,,,Not accessible
3UE4,10,CAK,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,19,0.473684211,,,Not accessible
3UE4,11,CAL,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,19,0.421052632,,,Not accessible
3UE4,20,NAU,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,19,0.263157895,,,Not accessible
3VVH,17,C18,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,14,0.214285714,,,Not accessible
3VVH,19,C20,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,14,0.071428571,,,Not accessible
3VVH,1,C02,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,14,0.214285714,,,Not accessible
3VVH,2,C03,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,14,0.142857143,,,Not accessible
3VVH,4,C05,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,14,0.142857143,,,Not accessible
3VVH,9,C10,C,1,3,6.444127847,3.8537986,0.6537986,ok,TRUE,10.910784,9.7,20.610785,11.4,45.51618853,128.3877086,10.40840842,0.309311774,-0.70751105,0.635416667,ok,,1,8,14,0.428571429,9.107854837,4743554.846,high rigidification
3VVH,10,C11,C,1,3,0.250380675,2.5704355,-0.6295645,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,9,14,0.357142857,,,Not accessible
3VVH,18,C19,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,14,0.142857143,,,Not accessible
3VVH,6,N07,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,14,0.357142857,,,Not accessible
3VVH,14,N15,N,1,3,0.651019412,2.669689,-0.5303111,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,9,14,0.357142857,,,Not accessible
3VVH,20,O21,O,1,2,5.065498703,3.5807505,0.38075042,ok,TRUE,5.731196,3.2,8.931196,21,43.61022807,119.2488728,12.65217355,0.309311774,-0.70751105,0.635416667,ok,,1,13,14,0.071428571,0.209967203,1.425302437,low rigidification
3VVH,21,O22,O,1,2,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,14,0,,,Not accessible
3WIG,15,C12,C,3,4,10.29959114,3.765011,0.565011,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,2,10,18,0.444444444,,,No cone found
3WIG,29,C30,C,3,4,8.078756221,2.8889554,-0.3110447,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,18,18,0,,,Not accessible
3WIG,5,C13,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,18,0.388888889,,,Not accessible
3WIG,20,C18,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,17,18,0.055555556,,,Not accessible
3WIG,21,C19,C,1,3,0.517652795,2.1871994,-1.0128007,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,18,18,0,,,Not accessible
3WIG,10,C2,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,18,0.333333333,,,Not accessible
3WIG,6,C20,C,1,3,0.23124417,2.3123407,-0.8876593,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,17,18,0.055555556,,,Not accessible
3WIG,25,C25,C,1,3,0.019825361,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.020 <= 0.100,0,14,18,0.222222222,,,Not accessible
3WIG,8,C26,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,18,0.277777778,,,Not accessible
3WIG,11,C3,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,18,0.388888889,,,Not accessible
3WIG,0,C4,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,18,0.333333333,,,Not accessible
3WIG,26,N27,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,18,0.166666667,,,Not accessible
3WIG,28,N29,N,1,3,1.029678237,1.5834086,-1.6165915,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,17,18,0.055555556,,,Not accessible
3ZBF,10,C1,C,3,4,4.02458697,4.636606,1.4366062,ok,TRUE,5.731196,9.7,15.431196,21,37.46026169,19.09080773,10.50467189,0.184406329,0.326359922,-0.927083333,ok,,1,12,15,0.2,5.648600046,13818.23479,high rigidification
3ZBF,26,C10,C,2,4,1.176395901,4.0352,0.8352001,ok,TRUE,2.2,3.2,5.4,45,42.99371397,20.38968118,-0.107749021,0.749027353,0.538898893,-0.385416667,ok,,1,14,15,0.066666667,0.165328246,1.321862997,low rigidification
3ZBF,28,C11,C,2,4,13.56510677,3.8741004,0.6741004,ok,TRUE,1.0258769,2.2,3.2258768,65,48.58976596,22.34531081,0.527187541,0.106137472,0.640703777,-0.760416667,ok,,1,14,15,0.066666667,0.076023592,1.136908935,low rigidification
3ZBF,25,C8,C,2,4,3.45842281,3.5972965,0.39729643,ok,TRUE,3.0280402,4.7,7.72804,36,44.06053431,17.67892008,0.913403822,0.912159546,0.393491579,-0.114583333,ok,,1,13,15,0.133333333,0.685346226,3.179525186,low rigidification
3ZBF,29,C9,C,2,4,15.38588809,5.0426826,1.8426826,ok,TRUE,1.4015546,2.2,3.6015546,57.5,47.38267892,20.38324006,2.222608436,0.802793551,0.225225458,-0.552083333,ok,,1,13,15,0.133333333,0.077361813,1.139479726,low rigidification
3ZBF,15,N22,N,2,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,15,0.266666667,,,Not accessible
3ZBF,3,C2,C,1,3,3.033144147,1.8147321,-1.385268,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,15,15,0,,,Not accessible
3ZBF,24,C20,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,15,0.2,,,Not accessible
3ZBF,9,C21,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,15,0.266666667,,,Not accessible
3ZBF,2,C3,C,1,3,6.0074981,3.6062846,0.40628457,ok,TRUE,2.7167737,2.2,4.916774,39,41.09479641,17.49055285,2.62869338,-0.148790029,0.790773333,-0.59375,ok,,1,14,15,0.066666667,0.078229141,1.141149011,low rigidification
3ZBF,13,C4,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,15,0.466666667,,,Not accessible
3ZBF,17,C5,C,1,3,0.009959164,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.010 <= 0.100,0,9,15,0.4,,,Not accessible
3ZBF,20,C6,C,1,3,7.546437471,3.2892413,0.089241266,ok,TRUE,3.8105118,5.7,9.510511,30,44.44677093,17.73976056,7.796841749,0.802793551,0.225225458,-0.552083333,ok,,1,10,15,0.333333333,1.893262368,24.42142192,low rigidification
3ZBF,21,C7,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,15,0.333333333,,,Not accessible
3ZBF,27,N25,N,1,3,21.31879771,4.4252825,1.2252824,ok,TRUE,1.8460191,2.2,4.046019,50,46.25549241,20.49563529,-2.080173613,0.912159546,0.393491579,-0.114583333,ok,,1,15,15,0,0.077370484,1.139496402,low rigidification
4AG8,3,C88,C,3,4,2.125695504,3.5923529,0.39235282,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,16,16,0,,,No cone found
4AG8,27,C01,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,16,0.125,,,Not accessible
4AG8,24,C04,C,1,3,1.513766864,4.5827312,1.3827312,ok,TRUE,1.4015546,2.2,3.6015546,57.5,13.26969289,25.71621575,40.9516513,-0.721246473,0.31951659,0.614583333,ok,,1,15,16,0.0625,0.077361813,1.139479726,low rigidification
4AG8,25,C05,C,1,3,14.60051849,4.7662187,1.5662186,ok,TRUE,1.0258769,2.7,3.7258768,65,12.35334127,28.57256277,41.91478678,-0.721246473,0.31951659,0.614583333,ok,,1,16,16,0,0.09195293,1.16789007,low rigidification
4AG8,26,C06,C,1,3,0.221650426,2.138387,-1.0616131,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,15,16,0.0625,,,Not accessible
4AG8,12,C08,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,16,0.4375,,,Not accessible
4AG8,13,C09,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,16,0.5,,,Not accessible
4AG8,14,C12,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,16,0.4375,,,Not accessible
4AG8,20,C16,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,16,0.3125,,,Not accessible
4AG8,21,C17,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,16,0.25,,,Not accessible
4AG8,9,C19,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,16,0.1875,,,Not accessible
4AG8,7,C20,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,16,0.125,,,Not accessible
4AG8,6,C21,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,16,0.0625,,,Not accessible
4AG8,5,C22,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,16,0.125,,,Not accessible
4AG8,16,N15,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,16,0.4375,,,Not accessible
4AG8,2,N82,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,16,0.0625,,,Not accessible
4AGD,10,C3,C,3,4,3.723722561,4.011397,0.81139684,ok,TRUE,2.7167737,6.7,9.416774,39,49.19085504,-3.904455923,-13.04497014,0.958069676,0.054780777,-0.28125,ok,,1,9,15,0.4,1.211248041,7.724154923,low rigidification
4AGD,0,C4,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,15,0.4,,,Not accessible
4AGD,40,C41,C,3,4,45.5409026,5.74743,2.5474298,ok,TRUE,0.69365734,2.2,2.8936574,72.5,57.79201923,-0.075685884,-18.87694292,0.859221236,-0.479979542,-0.177083333,ok,,3,15,15,0,0.069509918,1.124478416,low rigidification
4AGD,41,C42,C,3,4,67.85490767,7.11361,3.9136097,ok,TRUE,0.69365734,2.2,2.8936574,72.5,58.44805001,-0.746156889,-17.24013335,0.749027353,0.538898893,-0.385416667,ok,,3,15,15,0,0.069509918,1.124478416,low rigidification
4AGD,35,C37,C,2,4,12.53606173,5.3541265,2.1541264,ok,TRUE,1.4015546,2.2,3.6015546,57.5,53.67590182,-1.467123844,-17.45083859,0.802793551,0.225225458,-0.552083333,ok,,2,11,15,0.266666667,0.077361813,1.139479726,low rigidification
4AGD,36,C38,C,2,4,4.044843584,4.362895,1.162895,ok,TRUE,1.4015546,2.7,4.1015544,57.5,54.81214689,-0.414894862,-14.00239094,0.802793551,0.225225458,-0.552083333,ok,,2,12,15,0.2,0.094635498,1.173189862,low rigidification
4AGD,38,C39,C,2,4,16.4464121,6.153613,2.953613,ok,TRUE,1.0258769,2.2,3.2258768,65,57.24039223,-1.219942922,-13.91349281,0.501328083,0.267354284,-0.822916667,ok,,2,14,15,0.066666667,0.076023592,1.136908935,low rigidification
4AGD,39,C40,C,2,4,4.085101058,6.476266,3.2762659,ok,TRUE,0.69365734,2.2,2.8936574,72.5,58.00491214,0.969719729,-17.83755279,0.749027353,0.538898893,-0.385416667,ok,,2,14,15,0.066666667,0.069509918,1.124478416,low rigidification
4AGD,11,C12,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,15,0.333333333,,,Not accessible
4AGD,1,C5,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,15,0,,,Not accessible
4AGD,2,C6,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,15,0.066666667,,,Not accessible
4AGD,3,C7,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,15,0.133333333,,,Not accessible
4AGD,16,N23,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,15,0.4,,,Not accessible
4AGD,17,N24,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,15,0.133333333,,,Not accessible
4AGD,18,N25,N,1,3,0.155963842,3.6650689,0.46506882,ok,TRUE,2.4433475,4.7,7.1433477,42,51.31684421,-0.546435856,-14.57607018,0.501328083,0.267354284,-0.822916667,ok,,1,10,15,0.333333333,0.474538904,2.227611395,low rigidification
4ASD,17,C31,C,3,4,2.182670044,3.2124364,0.01243639,ok,TRUE,4.941281,4.7,9.641281,24,-21.5878637,3.732570665,-15.06211504,0.987286827,-0.158607108,-0.010416667,ok,,1,18,18,0,3.104095916,188.5029262,modest rigidification
4ASD,0,C1,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,18,0.166666667,,,Not accessible
4ASD,6,C17,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,18,0.5,,,Not accessible
4ASD,7,C18,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,18,0.444444444,,,Not accessible
4ASD,9,C20,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,18,0.444444444,,,Not accessible
4ASD,10,C21,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,18,0.5,,,Not accessible
4ASD,12,C24,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,18,0.222222222,,,Not accessible
4ASD,13,C25,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,18,0.166666667,,,Not accessible
4ASD,15,C28,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,18,0.222222222,,,Not accessible
4ASD,2,C3,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,18,0.166666667,,,Not accessible
4ASD,3,C4,C,1,3,0.760062631,3.5348465,0.3348465,ok,TRUE,10.910784,9.7,20.610785,11.4,-29.43364096,5.616069911,-6.613822807,-0.071654418,-0.996939859,0.03125,ok,,1,16,18,0.111111111,9.107854837,4743554.846,high rigidification
4ASD,25,N12,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,18,0.277777778,,,Not accessible
4ASD,26,N14,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,18,0.388888889,,,Not accessible
4ASD,16,N30,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,17,18,0.055555556,,,Not accessible
4ASE,25,C40,C,3,4,4.133792518,4.455272,1.2552722,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,3,18,18,0,,,No cone found
4ASE,30,C49,C,3,4,1.069356863,3.6760082,0.47600818,ok,TRUE,2.7167737,2.2,4.916774,39,-18.27930472,0.025458556,-14.60049256,0.987286827,-0.158607108,-0.010416667,ok,,1,17,18,0.055555556,0.078229141,1.141149011,low rigidification
4ASE,31,C53,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,18,18,0,,,Not accessible
4ASE,12,C13,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,18,0.5,,,Not accessible
4ASE,14,C16,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,18,0.444444444,,,Not accessible
4ASE,15,C17,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,18,0.5,,,Not accessible
4ASE,1,C2,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,18,0.166666667,,,Not accessible
4ASE,27,C43,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,18,0.111111111,,,Not accessible
4ASE,4,C5,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,18,0.222222222,,,Not accessible
4ASE,7,C8,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,18,0.222222222,,,Not accessible
4ASE,8,C9,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,18,0.277777778,,,Not accessible
4ASE,28,N21,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,18,0.111111111,,,Not accessible
4ASE,18,N28,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,18,0.333333333,,,Not accessible
4C2V,33,CAA,C,3,4,34.37317371,4.9822645,1.7822645,ok,TRUE,1.8460191,2.2,4.046019,50,16.51387816,-32.5691705,2.807403488,0.269380396,-0.942477159,0.197916667,ok,,2,22,23,0.043478261,0.077370484,1.139496402,low rigidification
4C2V,35,CAN,C,2,4,13.69124029,5.0591726,1.8591726,ok,TRUE,1.8460191,2.2,4.046019,50,11.82980957,-30.9167237,2.038069381,0.612971657,-0.711408241,-0.34375,ok,,2,22,23,0.043478261,0.077370484,1.139496402,low rigidification
4C2V,32,CAO,C,2,4,14.16251108,4.7909255,1.5909255,ok,TRUE,1.8460191,2.2,4.046019,50,18.11599832,-32.04819758,3.785651054,-0.178610901,-0.506146306,-0.84375,ok,,1,21,23,0.086956522,0.077370484,1.139496402,low rigidification
4C2V,29,CAP,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,18,23,0.217391304,,,Not accessible
4C2V,28,CAQ,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,17,23,0.260869565,,,Not accessible
4C2V,34,CAR,C,2,4,26.73224217,6.219683,3.0196831,ok,TRUE,2.2,2.2,4.4,45,13.59091712,-32.65314771,1.046882966,0.744646082,-0.660842757,0.09375,ok,,2,21,23,0.086956522,0.077894386,1.140504442,low rigidification
4C2V,30,CAS,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,19,23,0.173913043,,,Not accessible
4C2V,10,CAT,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,17,23,0.260869565,,,Not accessible
4C2V,19,C2,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,23,0.434782609,,,Not accessible
4C2V,4,CAE,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,22,23,0.043478261,,,Not accessible
4C2V,3,CAG,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,23,23,0,,,Not accessible
4C2V,5,CAH,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,21,23,0.086956522,,,Not accessible
4C2V,25,CAI,C,1,3,0.187235765,3.1194274,-0.080572605,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,14,23,0.391304348,,,Not accessible
4C2V,24,CAJ,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,23,0.434782609,,,Not accessible
4C2V,0,CAK,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,21,23,0.086956522,,,Not accessible
