pdb_id,attach_atom_index,attach_atom_name,attach_element,num_attached_H,degree,sasa_A2,min_dist_to_protein_A,clash_margin_A,growability_geom_status,growability_status,cone_height_A,cone_height_clear_A,cone_height_total_A,cone_half_angle_deg,cone_tip_x,cone_tip_y,cone_tip_z,cone_dir_x,cone_dir_y,cone_dir_z,cone_status,cone_reason,cone_n_accept_dirs,topo_eccentricity,topo_diameter,topo_center_score,G_total_corr_kcal,Kd_fold_from_G_total,linkerability
7U8F,19,C31,C,1,3,14.03982233,2.6399045,-0.56009555,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,16,18,0.111111111,,,Not accessible
7U8F,22,C6,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,18,0.388888889,,,Not accessible
7U8F,25,N16,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,18,0.111111111,,,Not accessible
8BU1,12,C13,C,3,4,17.00153777,4.773406,1.573406,ok,TRUE,6.7709036,7.2,13.970903,18,-62.85700825,23.69613257,-8.580604538,0.762627714,0.256631852,0.59375,ok,,2,14,15,0.066666667,6.1998733,35037.94828,high rigidification
8BU1,19,C20,C,3,4,,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,15,0,,,Not accessible
8BU1,13,C12,C,2,4,8.446077441,4.0271816,0.8271816,ok,TRUE,9.379747,7.7,17.079748,13.2,-66.40360025,25.94939392,-6.944938485,0.903917308,-0.023093866,0.427083333,ok,,1,13,15,0.133333333,7.641100752,398993.4083,high rigidification
8BU1,11,C14,C,2,4,14.7476456,3.1426907,-0.05730939,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,13,15,0.133333333,,,Not accessible
8BU1,6,C8,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,15,0.4,,,Not accessible
8BU1,14,C11,C,1,4,0.519547763,3.6931,0.49309993,ok,TRUE,20.931602,9.7,30.631601,6,-82.07447649,28.52083509,-3.247556094,0.987286827,-0.158607108,-0.010416667,ok,,1,12,15,0.2,,,high rigidification
8BU1,8,C17,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,15,0.266666667,,,Not accessible
8BU1,18,C19,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,15,0.133333333,,,Not accessible
8BU1,20,C21,C,1,3,4.755502229,2.9285178,-0.27148223,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,13,15,0.133333333,,,Not accessible
8BU1,1,C3,C,1,3,1.710232314,2.449452,-0.7505481,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,13,15,0.133333333,,,Not accessible
8BU1,2,C4,C,1,3,0.713008469,2.9643981,-0.2356019,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,13,15,0.133333333,,,Not accessible
8BU1,22,N1,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,15,0.266666667,,,Not accessible
8BU1,24,N2,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,15,0.466666667,,,Not accessible
8BU1,26,N4,N,1,3,4.421597076,3.9682624,0.7682624,ok,TRUE,20.931602,8.7,29.631601,6,-74.89644951,18.06738164,-18.0436928,0.762627714,0.256631852,0.59375,ok,,1,11,15,0.266666667,,,high rigidification
8BU1,31,O1,O,1,2,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,15,0.066666667,,,Not accessible
8BU2,17,C15,C,3,4,3.697838451,3.3731074,0.17310739,ok,TRUE,20.931602,9.7,30.631601,6,-71.09624885,23.93386809,-27.07501349,0.499550825,0.054264472,0.864583333,ok,,2,13,14,0.071428571,,,high rigidification
8BU2,18,C16,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,14,0.071428571,,,Not accessible
8BU2,6,C1,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,14,0.428571429,,,Not accessible
8BU2,19,C17,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,14,0.142857143,,,Not accessible
8BU2,20,C18,C,2,4,9.496002556,3.4433548,0.2433548,ok,TRUE,16.060392,6.2,22.260391,7.8,-74.94851572,20.45965539,-3.867752944,0.969781751,0.187374738,0.15625,ok,,1,13,14,0.071428571,,,high rigidification
8BU2,21,C19,C,2,4,20.13524032,4.741296,1.5412958,ok,TRUE,8.210512,7.2,15.410512,15,-63.81128558,22.76674454,-9.849682314,0.762627714,0.256631852,0.59375,ok,,2,13,14,0.071428571,6.793983438,95504.62864,high rigidification
8BU2,22,C20,C,2,4,2.433396649,3.8187912,0.6187911,ok,TRUE,20.931602,9.2,30.131601,6,-78.63001877,26.30967264,-15.36227957,0.903917308,-0.023093866,0.427083333,ok,,2,12,14,0.142857143,,,high rigidification
8BU2,0,C10,C,1,3,0.499563759,2.7730596,-0.42694044,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,12,14,0.142857143,,,Not accessible
8BU2,15,C13,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,14,0.142857143,,,Not accessible
8BU2,16,C14,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,14,0.142857143,,,Not accessible
8BU2,11,C6,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,14,0.214285714,,,Not accessible
8BU2,5,N1,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,7,14,0.5,,,Not accessible
8BU2,27,N7,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,14,0.285714286,,,Not accessible
8BU3,21,C19,C,3,4,1.417392932,3.7203784,0.52037835,ok,TRUE,20.931602,9.7,30.631601,6,20.53201941,73.27979674,-11.80543349,-0.529646084,-0.415320983,-0.739583333,ok,,1,15,16,0.0625,,,high rigidification
8BU3,22,C20,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,16,0.0625,,,Not accessible
8BU3,14,C12,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,16,0.5,,,Not accessible
8BU3,23,C21,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,16,0.125,,,Not accessible
8BU3,24,C22,C,2,4,17.68588729,3.9018505,0.7018504,ok,TRUE,8.210512,9.7,17.910511,15,14.12293078,69.19046881,-32.37825176,-0.66501498,-0.683008592,-0.302083333,ok,,2,15,16,0.0625,7.027003933,141523.848,high rigidification
8BU3,25,C23,C,2,4,15.49488957,4.3774576,1.1774576,ok,TRUE,8.210512,9.7,17.910511,15,11.29877581,65.42383642,-25.30855882,-0.529646084,-0.415320983,-0.739583333,ok,,1,15,16,0.0625,7.027003933,141523.848,high rigidification
8BU3,26,C24,C,2,4,2.817963536,3.651039,0.45103884,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,14,16,0.125,,,No cone found
8BU3,6,C1,C,1,3,1.714771551,2.5130875,-0.68691254,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,15,16,0.0625,,,Not accessible
8BU3,0,C10,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,16,0.375,,,Not accessible
8BU3,13,C11,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,16,0.3125,,,Not accessible
8BU3,19,C17,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,16,0.1875,,,Not accessible
8BU3,20,C18,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,16,0.125,,,Not accessible
8BU3,8,C3,C,1,3,0.566670113,3.1117718,-0.088228226,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,14,16,0.125,,,Not accessible
8BU3,9,C4,C,1,3,0.540689652,2.7777407,-0.42225933,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,15,16,0.0625,,,Not accessible
8BU3,10,C5,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,16,0,,,Not accessible
8BU3,4,C7,C,1,3,0.523815194,2.8499506,-0.3500495,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,11,16,0.3125,,,Not accessible
8BU3,2,C8,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,16,0.375,,,Not accessible
8BU3,3,N2,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,16,0.4375,,,Not accessible
8BU4,12,C13,C,3,4,18.98415269,4.446288,1.2462881,ok,TRUE,9.379747,7.2,16.579748,13.2,-67.08170498,25.89772303,-7.48831795,0.903917308,-0.023093866,0.427083333,ok,,2,14,15,0.066666667,7.382217261,257752.4515,high rigidification
8BU4,19,C20,C,3,4,6.042090311,3.5161397,0.3161397,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,2,15,15,0,,,No cone found
8BU4,13,C12,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,15,0.133333333,,,Not accessible
8BU4,11,C14,C,2,4,27.16160065,4.539649,1.339649,ok,TRUE,5.731196,8.2,13.931196,21,-64.12523884,24.12627588,-1.926656748,0.969781751,0.187374738,0.15625,ok,,2,13,15,0.133333333,5.648423691,13814.12236,high rigidification
8BU4,6,C8,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,15,0.4,,,Not accessible
8BU4,14,C11,C,1,4,0.467449291,4.1277895,0.92778945,ok,TRUE,10.910784,8.7,19.610785,11.4,-71.72997151,22.48521607,-3.662537616,0.969781751,0.187374738,0.15625,ok,,1,12,15,0.2,9.107854837,4743554.846,high rigidification
8BU4,8,C17,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,15,0.266666667,,,Not accessible
8BU4,18,C19,C,1,3,3.02585134,2.6655378,-0.5344622,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,13,15,0.133333333,,,Not accessible
8BU4,20,C21,C,1,3,1.398382751,2.8039796,-0.3960204,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,13,15,0.133333333,,,Not accessible
8BU4,1,C3,C,1,3,0.968363292,2.4966512,-0.7033489,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,13,15,0.133333333,,,Not accessible
8BU4,2,C4,C,1,3,0.459747805,2.8229566,-0.3770435,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,13,15,0.133333333,,,Not accessible
8BU4,22,N1,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,15,0.266666667,,,Not accessible
8BU4,24,N2,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,15,0.466666667,,,Not accessible
8BU4,26,N4,N,1,3,3.072081473,3.4972575,0.29725742,ok,TRUE,10.910784,8.2,19.110785,11.4,-67.36319717,20.57167301,-11.19640579,0.762627714,0.256631852,0.59375,ok,,1,11,15,0.266666667,9.077445522,4506234.036,high rigidification
8BU4,31,O1,O,1,2,2.76648135,2.0013843,-1.1986158,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,14,15,0.066666667,,,Not accessible
8BU5,5,C10,C,3,4,0.624548856,3.7112322,0.51123214,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,15,15,0,,,No cone found
8BU5,6,C1,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,15,0.4,,,Not accessible
8BU5,11,C11,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,15,0.2,,,Not accessible
8BU5,12,C12,C,2,4,1.398664725,2.4827838,-0.71721625,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,13,15,0.133333333,,,Not accessible
8BU5,13,C13,C,2,4,1.678300036,3.375401,0.17540097,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,13,15,0.133333333,,,No cone found
8BU5,14,C14,C,2,4,1.725147521,2.9842296,-0.21577048,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,12,15,0.2,,,Not accessible
8BU5,18,C18,C,1,3,6.486225169,3.3586135,0.15861344,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,13,15,0.133333333,,,No cone found
8BU5,21,C21,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,15,0.133333333,,,Not accessible
8BU5,2,C6,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,15,0.266666667,,,Not accessible
8BU5,4,C8,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,15,0.133333333,,,Not accessible
8BU5,9,C9,C,1,3,2.414860058,3.8291414,0.62914133,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,13,15,0.133333333,,,No cone found
8BU5,22,N1,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,15,0.466666667,,,Not accessible
8BU5,31,N9,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,15,0.266666667,,,Not accessible
8BU6,15,C1,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,14,0,,,Not accessible
8BU6,9,C16,C,2,4,3.941402176,3.5527768,0.35277677,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,11,14,0.214285714,,,No cone found
8BU6,10,C17,C,2,4,2.427434561,2.849871,-0.35012913,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,12,14,0.142857143,,,Not accessible
8BU6,11,C18,C,2,4,3.850213643,3.2017674,0.001767397,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,12,14,0.142857143,,,No cone found
8BU6,12,C19,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,14,0.214285714,,,Not accessible
8BU6,6,C7,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,14,0.357142857,,,Not accessible
8BU6,14,C11,C,1,3,1.768677342,2.197222,-1.002778,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,13,14,0.071428571,,,Not accessible
8BU6,7,C12,C,1,3,0.06542505,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.065 <= 0.100,0,14,14,0,,,Not accessible
8BU6,17,C13,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,14,0,,,Not accessible
8BU6,8,C14,C,1,3,2.580917514,3.297298,0.09729791,ok,TRUE,9.379747,9.7,19.079748,13.2,-58.33622076,25.30956416,2.066291464,-0.953914234,-0.225558478,-0.197916667,ok,,1,13,14,0.071428571,7.796003485,518215.2769,high rigidification
8BU6,1,C2,C,1,3,4.817700307,3.318173,0.118172884,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,12,14,0.142857143,,,No cone found
8BU6,19,C21,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,14,0.142857143,,,Not accessible
8BU6,20,C4,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,14,0.285714286,,,Not accessible
8BU6,26,N5,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,14,0.428571429,,,Not accessible
8BU6,28,N7,N,1,3,1.603335086,3.037663,-0.16233706,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,11,14,0.214285714,,,Not accessible
8BU7,19,C16,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,16,0.0625,,,Not accessible
8BU7,20,C17,C,3,4,0.856077302,3.532157,0.3321569,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,15,16,0.0625,,,No cone found
8BU7,0,C1,C,2,4,0.452765427,2.8480282,-0.35197186,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,15,16,0.0625,,,Not accessible
8BU7,1,C2,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,16,0.125,,,Not accessible
8BU7,9,C9,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,16,0.5,,,Not accessible
8BU7,18,C15,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,16,0.125,,,Not accessible
8BU7,23,C20,C,1,3,3.305618288,2.8167272,-0.3832729,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,15,16,0.0625,,,Not accessible
8BU7,24,C21,C,1,3,20.4446256,4.201432,1.0014322,ok,TRUE,5.731196,5.2,10.931196,21,51.04341537,39.61384847,29.66731143,-0.396219574,-0.717479298,0.572916667,ok,,1,16,16,0,3.55013781,400.1926187,modest rigidification
8BU7,27,C22,C,1,3,13.46537922,3.5536363,0.35363626,ok,TRUE,6.7709036,7.7,14.470903,18,53.01584899,42.97436664,31.80292499,-0.27090763,-0.913977415,0.302083333,ok,,1,15,16,0.0625,6.293458139,41033.33636,high rigidification
8BU7,3,C4,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,16,0.3125,,,Not accessible
8BU7,4,C5,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,16,0.375,,,Not accessible
8BU7,7,C7,C,1,3,5.24664579,3.872729,0.672729,ok,TRUE,20.931602,9.7,30.631601,6,57.01364475,60.52990473,28.81863666,-0.27090763,-0.913977415,0.302083333,ok,,1,10,16,0.375,,,high rigidification
8BU7,8,C8,C,1,3,0.294425223,2.7927032,-0.4072969,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,11,16,0.3125,,,Not accessible
8BU7,17,N1,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,16,0.375,,,Not accessible
8BU7,6,O1,O,1,2,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,16,0,,,Not accessible
8BU9,4,CAI,C,3,4,8.295770221,4.6845803,1.4845803,ok,TRUE,8.210512,9.7,17.910511,15,-64.46799017,19.65715039,-4.049971945,0.811266457,0.487413133,0.322916667,ok,,2,12,12,0,7.027003933,141523.848,high rigidification
8BU9,11,CAY,C,3,4,1.93787528,3.8224254,0.6224253,ok,TRUE,16.060392,9.7,25.760391,7.8,-68.27263602,23.77032932,-22.89985966,0.499550825,0.054264472,0.864583333,ok,,2,11,12,0.083333333,,,high rigidification
8BU9,12,CBA,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,12,0.083333333,,,Not accessible
8BU9,19,CAD,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,12,0.333333333,,,Not accessible
8BU9,3,CAK,C,2,4,15.1095527,4.8917923,1.6917922,ok,TRUE,6.7709036,9.7,16.470903,18,-62.38905778,23.02084222,-6.803176959,0.762627714,0.256631852,0.59375,ok,,1,11,12,0.083333333,6.354482076,45484.94628,high rigidification
8BU9,1,CAQ,C,2,4,17.54823241,4.378261,1.178261,ok,TRUE,10.910784,5.7,16.610785,11.4,-61.63229442,24.21801426,-14.45507124,0.499550825,0.054264472,0.864583333,ok,,1,11,12,0.083333333,6.64493798,74263.14563,high rigidification
8BU9,25,CAB,C,1,3,0.495370382,2.6013544,-0.5986457,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,10,12,0.166666667,,,Not accessible
8BU9,24,CAC,C,1,3,10.99283744,3.4890246,0.2890246,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,11,12,0.083333333,,,No cone found
8BU9,23,CAF,C,1,3,11.12228171,3.29419,0.09418988,ok,TRUE,10.910784,5.2,16.110785,11.4,-71.03120539,22.64431653,7.597420712,0.802793551,0.225225458,-0.552083333,ok,,1,12,12,0,6.373611621,46977.48258,high rigidification
8BU9,21,CAG,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,12,0.166666667,,,Not accessible
8BU9,22,CAH,C,1,3,4.548881363,2.9856758,-0.21432424,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,11,12,0.083333333,,,Not accessible
8BU9,2,CAR,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,12,0.166666667,,,Not accessible
8BU9,13,CAX,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,12,0.25,,,Not accessible
8BU9,10,CAZ,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,12,0.166666667,,,Not accessible
8BU9,18,NAJ,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,7,12,0.416666667,,,Not accessible
8BU9,5,NAS,N,1,3,6.01596891,4.5004554,1.3004553,ok,TRUE,13.007181,9.2,22.207182,9.6,-70.52951629,26.17600043,-10.23930971,0.903917308,-0.023093866,0.427083333,ok,,1,9,12,0.25,45.76802885,3.53E+33,high rigidification
8BU9,0,OAP,O,1,2,2.261555432,3.3482642,0.14826417,ok,TRUE,20.931602,9.2,30.131601,6,-67.99277627,22.75288471,-26.42808513,0.499550825,0.054264472,0.864583333,ok,,1,12,12,0,,,high rigidification
8BUA,15,C18,C,3,4,0.419293809,3.6752837,0.47528362,ok,TRUE,16.060392,9.7,25.760391,7.8,-78.85376145,19.60932316,-4.519573081,0.969781751,0.187374738,0.15625,ok,,1,8,12,0.333333333,,,high rigidification
8BUA,9,C10,C,2,4,6.702415206,3.2994034,0.09940338,ok,TRUE,13.007181,9.7,22.707182,9.6,-74.64666757,21.67013205,-3.463093347,0.969781751,0.187374738,0.15625,ok,,1,9,12,0.25,45.76802885,3.53E+33,high rigidification
8BUA,0,C1,C,1,3,1.19408671,2.5694299,-0.6305702,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,12,12,0,,,Not accessible
8BUA,8,C14,C,1,3,11.46927112,3.680733,0.48073292,ok,TRUE,16.060392,9.7,25.760391,7.8,-74.27010202,20.75549659,10.5919717,0.802793551,0.225225458,-0.552083333,ok,,1,11,12,0.083333333,,,high rigidification
8BUA,12,C15,C,1,3,1.050001214,3.4558392,0.2558391,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,12,12,0,,,No cone found
8BUA,13,C16,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,12,0,,,Not accessible
8BUA,14,C17,C,1,3,3.732434021,2.8132632,-0.38673687,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,11,12,0.083333333,,,Not accessible
8BUA,1,C2,C,1,3,10.83770969,3.3038292,0.103829145,ok,TRUE,20.931602,2.2,23.131601,6,-74.86499164,29.65238458,-22.47082483,0.695318956,-0.17159218,0.697916667,ok,,1,11,12,0.083333333,,,low rigidification
8BUA,4,C5,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,12,0.083333333,,,Not accessible
8BUA,5,C6,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,12,0,,,Not accessible
8BUA,6,C9,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,7,12,0.416666667,,,Not accessible
8BUA,19,N2,N,1,3,6.59300459,3.7142644,0.51426435,ok,TRUE,20.931602,9.7,30.631601,6,-80.71839103,25.57439602,-14.29039159,0.903917308,-0.023093866,0.427083333,ok,,1,9,12,0.25,,,high rigidification
8BUA,20,N3,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,7,12,0.416666667,,,Not accessible
8BUC,11,C7,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,7,13,0.461538462,,,Not accessible
8BUC,2,C11,C,1,3,5.619932689,3.0615888,-0.13841128,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,12,13,0.076923077,,,Not accessible
8BUC,3,C12,C,1,3,0.704975662,2.9262314,-0.27376866,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,13,13,0,,,Not accessible
