pdb_id,attach_atom_index,attach_atom_name,attach_element,num_attached_H,degree,sasa_A2,min_dist_to_protein_A,clash_margin_A,growability_geom_status,growability_status,cone_height_A,cone_height_clear_A,cone_height_total_A,cone_half_angle_deg,cone_tip_x,cone_tip_y,cone_tip_z,cone_dir_x,cone_dir_y,cone_dir_z,cone_status,cone_reason,cone_n_accept_dirs,topo_eccentricity,topo_diameter,topo_center_score,G_total_corr_kcal,Kd_fold_from_G_total,linkerability
8XR5,28,C37,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,26,0.384615385,,,Not accessible
8XR5,34,C45,C,1,4,2.970279971,2.5402977,-0.6597023,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,25,26,0.038461538,,,Not accessible
8XR5,39,N16,N,1,3,2.573207035,3.4997814,0.29978132,ok,TRUE,2.7167737,3.7,6.416774,39,-12.7306156,20.37911981,7.951370827,0.725627612,0.686113616,0.052083333,ok,,1,22,26,0.153846154,0.277861789,1.598358168,low rigidification
8XR5,45,O20,O,1,2,7.656193866,1.9710168,-1.2289833,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,25,26,0.038461538,,,Not accessible
8XR5,47,O23,O,1,2,18.87486879,3.520429,0.32042885,ok,TRUE,2.7167737,2.7,5.416774,39,-14.03033546,25.04335653,7.287288332,0.104122029,0.916849277,0.385416667,ok,,1,25,26,0.038461538,0.096873737,1.177630221,low rigidification
8XR5,49,O48,O,1,2,34.96683653,4.1767287,0.9767287,ok,TRUE,1.4015546,2.2,3.6015546,57.5,-21.83933657,4.534006293,3.999020212,0.139951384,-0.960735883,-0.239583333,ok,,1,26,26,0,0.077361813,1.139479726,low rigidification
9C92,8,C20,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,17,17,0,,,Not accessible
9C92,9,C21,C,3,4,0.104211726,4.4677386,1.2677386,ok,TRUE,3.8105118,2.2,6.010512,30,12.99647607,18.44410158,26.68007168,0.612971657,-0.711408241,-0.34375,ok,,1,17,17,0,0.078229141,1.141149011,low rigidification
9C92,6,C22,C,3,4,11.0553015,6.331353,3.1313531,ok,TRUE,3.8105118,2.2,6.010512,30,14.5635723,18.35181931,26.29111476,0.473594659,-0.877719351,-0.072916667,ok,,3,17,17,0,0.078229141,1.141149011,low rigidification
9C92,24,C34,C,3,4,4.368722458,3.966555,0.7665551,ok,TRUE,2.7167737,4.2,6.916774,39,13.62272946,4.041380085,23.18292939,0.762627714,0.256631852,0.59375,ok,,2,17,17,0,0.36740661,1.859134943,low rigidification
9C92,7,C19,C,2,4,2.177770332,5.5443997,2.3443997,ok,TRUE,4.941281,6.7,11.641281,24,16.39561955,21.1274985,25.45347106,0.269380396,-0.942477159,0.197916667,ok,,2,16,17,0.058823529,4.172038913,1143.209293,modest rigidification
9C92,15,C24,C,2,4,3.58126321,3.0173995,-0.1826005,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,10,17,0.411764706,,,Not accessible
9C92,17,C26,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,17,0.411764706,,,Not accessible
9C92,18,C27,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,17,0.294117647,,,Not accessible
9C92,19,C28,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,17,0.235294118,,,Not accessible
9C92,20,C30,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,17,0.235294118,,,Not accessible
9C92,21,C31,C,2,4,2.449649403,5.441611,2.2416108,ok,TRUE,3.0280402,2.2,5.22804,36,14.86745222,12.43776541,23.9828784,0.702995249,-0.472833076,0.53125,ok,,2,12,17,0.294117647,0.078229141,1.141149011,low rigidification
9C92,22,C32,C,2,4,1.184904963,5.039104,1.8391039,ok,TRUE,3.0280402,2.2,5.22804,36,14.53125162,4.38857383,24.76645545,0.548032687,0.678209653,0.489583333,ok,,1,15,17,0.117647059,0.078229141,1.141149011,low rigidification
9C92,25,C35,C,2,4,0.867998855,3.3861756,0.18617558,ok,TRUE,3.0280402,2.7,5.72804,36,10.98577097,4.189465166,27.03025896,0.969781751,0.187374738,0.15625,ok,,1,17,17,0,0.096886187,1.177654966,low rigidification
9C92,26,C36,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,17,17,0,,,Not accessible
9C92,10,C01,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,17,0.352941176,,,Not accessible
9C92,5,C10,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,17,0.176470588,,,Not accessible
9C92,2,C12,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,17,0.176470588,,,Not accessible
9C92,1,C13,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,17,0.235294118,,,Not accessible
9C92,0,C18,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,17,0.058823529,,,Not accessible
9C94,27,C36,C,3,4,2.747648416,3.8744793,0.67447925,ok,TRUE,3.387703,4.7,8.087703,33,-16.96860166,-5.768204974,-21.91563382,0.855962612,-0.25826085,-0.447916667,ok,,2,18,18,0,0.974140072,5.176659836,low rigidification
9C94,8,C10,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,18,0.388888889,,,Not accessible
9C94,7,C11,C,2,4,2.74431021,4.937306,1.7373059,ok,TRUE,3.0280402,2.2,5.22804,36,-14.13221125,-12.92352031,-24.5540955,0.749027353,0.538898893,-0.385416667,ok,,2,13,18,0.277777778,0.078229141,1.141149011,low rigidification
9C94,4,C12,C,2,4,6.171320463,5.270533,2.070533,ok,TRUE,3.387703,2.2,5.5877028,33,-16.21959705,-10.89961385,-27.94515341,0.811266457,0.487413133,0.322916667,ok,,2,14,18,0.222222222,0.078229141,1.141149011,low rigidification
9C94,3,C14,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,18,0.222222222,,,Not accessible
