cone_half_angle_deg,cone_depth,n_carbons,require_endpoint_above_mouth,r_bead,r_origin,entropy_frac_target,step_max_deg,ref_cone_half_angle_deg,ref_cone_depth,K_feasible,S_conf_cal_per_mol_K,minusT_S_conf_kcal,n_kept,entropy_frac_achieved,dG_vib_mean_kcal,dG_vib_total_kcal_raw,G_total_kcal_raw,lambda_min_mean_rad,lambda_mean_mean_rad,V_ref_fixed,K_feasible_ref,dG_vib_total_ref_kcal,G_total_ref_kcal,dG_vib_corr_kcal,G_total_corr_kcal,Kd_fold_from_dG_vib,Kd_fold_from_G_total,status
15.0,8.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,5.9766249774241915,5.974560532746481,6.669006502071474,0.17316938672131238,0.43384158271188217,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,4.960235096050177,7.026548031363289,4323.91907802157,141414.9910044671,ok
15.0,8.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,5.977045354383262,5.975016434445662,6.6694624037706545,0.17316938672131238,0.43354842193908627,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,4.960690997749357,7.02700393306247,4327.247501259974,141523.84802371834,ok
15.0,9.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,5.977045354383262,5.975016434445662,6.6694624037706545,0.17316938672131238,0.43354842193908627,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,4.960690997749357,7.02700393306247,4327.247501259974,141523.84802371834,ok
15.0,9.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,5.977045354383262,5.975016434445662,6.6694624037706545,0.17316938672131238,0.43354842193908627,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,4.960690997749357,7.02700393306247,4327.247501259974,141523.84802371834,ok
15.0,10.0,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,5.977045354383262,5.975016434445662,6.6694624037706545,0.17316938672131238,0.43354842193908627,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,4.960690997749357,7.02700393306247,4327.247501259974,141523.84802371834,ok
18.0,2.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,261,8.760596334569023,-2.611971797151754,115,0.8855879608370865,1.9857230024277097,0.9644975220434288,-0.27931238830872285,0.18682848521518106,0.9836538124706593,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,-0.04982791465287584,0.0782291409830923,0.919339425565622,1.1411490112081966,ok
18.0,2.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,261,8.760596334569023,-2.611971797151754,115,0.8855879608370865,2.1071339455863365,0.983236352512565,-0.2605735578395866,0.18682848521518106,0.9538998614867454,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,-0.031089084183739568,0.09696797145222857,0.9488805467622591,1.177817536788706,ok
18.0,3.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,261,8.760596334569023,-2.611971797151754,115,0.8855879608370865,2.432602399301812,1.0962355837422035,-0.14757432660994785,0.17319310043397537,0.9032604137806138,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,0.08191014704589894,0.2099672026818673,1.1482608411765434,1.4253024368138272,ok
18.0,3.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,153,7.933089935209501,-2.3652507641827127,87,0.9205946064209151,2.5175156823792335,1.6253782901307017,0.5073529762982045,0.17918776345232737,0.8566548035213003,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,0.6110528534343971,0.8648945055900197,2.8048190596017313,4.304989258957942,ok
18.0,4.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,102,7.564578996870781,-2.255379227917023,50,0.8577449583430493,3.9463988112551727,3.7427893657887923,3.2892005257457364,0.1731693867213124,0.7170960666591282,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,2.728463929092488,3.6467420550375516,99.99492049008843,471.0646088969024,ok
